frame,path,two_theta,normalized_intensity,prominence,width_deg,peak_group,group_two_theta,delta_from_group,source_methods,source_count,confidence_tier,tier_score,accepted_standard,raw_intensity,residual_height,conventional_prominence,matched_filter_responses,best_matched_scale,best_matched_response,local_center_height,left_side_rise,right_side_rise,two_sided_contrast,local_noise,local_shape_snr,local_slope,local_curvature,width_estimate_deg,nearest_stronger_peak_deg,likely_shoulder,top_peaks_truncated
1.5GPa,Data/Cell_29_integrated/1p5GPa.xy,23.430613,0,0.00243089,0.0907973,614,23.443530,-0.012917,residual,1,A,2107.35,1,-0.00585108,-0.00129198,0.00243089,,,0,0.00131464,0.00284663,0.00221311,0.00221311,0.00301053,0.735125,-0.0138285,1.21326e-05,0.0907973,0.0158155,0,0
1.5GPa,Data/Cell_29_integrated/1p5GPa.xy,23.446429,0.00666289,0.00666289,0.0578805,614,23.443530,0.00289847,micro;raw;shoulder,3,A,2311.63,1,-0.00209417,0.000423104,0.00666289,,,0,0.00279606,0.00377834,0.00412909,0.00377834,0.00324954,1.16273,-0.0117535,0.00103676,0.0578805,0.0790773,1,0
1.5GPa,Data/Cell_29_integrated/1p5GPa.xy,23.478060,0.50247,0.50247,0,615,23.467458,0.010602,matched,1,B,1106.4,1,-0.00699468,-0.000114153,0,w2:0.50247,2,0.50247,0.00147569,0.00172435,0.0036501,0.00172435,0.0029214,0.590248,-0.00983835,0.000451848,0,0.0316309,0,0
1.5GPa,Data/Cell_29_integrated/1p5GPa.xy,23.509690,0.00368641,0.00368641,0.0130888,,,,raw,1,C,100.004,0,-0.00377973,-0.00246162,0.00368641,,,0,-0.0017793,-0.0015022,0.00118305,-0.0015022,0.00173013,-0.86826,-0.010463,9.12332e-06,0.0130888,0.0316309,1,0
1.5GPa,Data/Cell_29_integrated/1p5GPa.xy,23.525506,0.000298906,0.000298906,0.0104724,,,,shoulder,1,C,100,0,-0.00940625,-0.00305029,0.000298906,,,0,-0.00321851,-0.00226383,0.000301805,-0.00226383,0.00183773,-1.23186,-0.00247519,0.000308029,0.0104724,0.0158155,1,0
1.5GPa,Data/Cell_29_integrated/1p5GPa.xy,23.557137,0.00326746,0.00326746,0.0143863,,,,raw,1,C,100.003,0,-0.00921892,-0.00638002,0.00326746,,,0,-0.00814478,-0.00689974,-0.0041259,-0.00689974,0.00195339,-3.5322,0.0198132,-0.00233295,0.0143863,0.0474464,0,0
1.5GPa,Data/Cell_29_integrated/1p5GPa.xy,23.604583,0.878743,0.878743,0,619,23.608418,-0.00383432,matched,1,B,1105.72,1,-0.00376435,0.00202297,0,w2:0.878743,2,0.878743,-0.000472775,0.00256982,0.0030555,0.00256982,0.00530449,0.484461,0.0279294,0.00212054,0,0.0158155,0,0
1.5GPa,Data/Cell_29_integrated/1p5GPa.xy,23.620399,0.0122707,0.0122707,0.0378475,619,23.608418,0.0119811,micro;raw;shoulder,3,A,2307.58,1,0.00107708,0.0034728,0.0122707,,,0,0.00137979,0.0036968,0.00398284,0.0036968,0.00488463,0.756823,0.0243514,0.00215941,0.0378475,0.0948928,1,0
1.5GPa,Data/Cell_29_integrated/1p5GPa.xy,23.667845,0.00557483,0.0094624,0.153203,621,23.671823,-0.00397767,bump;residual,2,A,2205.83,1,-0.0111936,0.0013419,0.0094624,,,0,0.00146633,0.00391581,0.00565131,0.00391581,0.00673004,0.58184,-0.00553423,-0.00217152,0.153203,0.0316309,0,0
1.5GPa,Data/Cell_29_integrated/1p5GPa.xy,23.699476,2.85922,2.85922,0.0809843,622,23.706159,-0.00668262,matched;raw,2,A,2228.74,1,0.00808603,0.0110225,0.0212932,w5:2.85922;w8:1.46468,5,2.85922,0.0127823,0.0136882,0.0159838,0.0136882,0.00529427,2.58547,-0.0171257,0.00224807,0.0809843,0.0158155,0,0
1.5GPa,Data/Cell_29_integrated/1p5GPa.xy,23.715292,3.25163,3.25163,0.0833805,622,23.706159,0.00913285,matched;micro;shoulder,3,A,2341.35,1,0.00284322,0.0140664,0.0184202,w2:2.59018;w3:3.25163,3,3.25163,0.0165462,0.0163595,0.0189044,0.0163595,0.00429612,3.80797,-0.0280287,0.00309194,0.0833805,0.34794,1,0
1.5GPa,Data/Cell_29_integrated/1p5GPa.xy,23.746922,0.0129967,0.00374729,0.0109159,623,23.735142,0.0117802,raw,1,B,1163.97,1,0.00469323,0.008526,0.00374729,,,0,0.0108157,0.0126381,0.0133061,0.0126381,0.00197578,6.39652,-0.0550794,0.0013835,0.0109159,0.0316309,0,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,2.749764,1.11514,1.11514,0.0515992,19,2.735316,0.0144483,matched;micro;raw;shoulder,4,B,1401.97,1,-0.0493933,0.00488216,0.00669507,w2:1.11514;w3:0.706005,2,1.11514,0.0131843,0.000748948,0.016927,0.000748948,0.00886434,0.08449,0.104218,0.00192843,0.0515992,0.16828,1,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,2.861951,0.000663893,0.000663893,0.00748724,,,,raw,1,C,100.001,0,-0.0475202,-0.00402663,0.000663893,,,0,-0.00420939,0.00400568,-0.00398757,-0.00398757,0.00495991,-0.80396,0.0701665,3.90612e-05,0.00748724,0.0560935,1,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,2.918045,3.07477,3.07477,0.0614718,24,2.921953,-0.00390873,matched;micro;raw;shoulder,4,A,2419.7,1,-0.036952,0.00729133,0.00425323,w2:2.18179;w3:3.07477;w5:0.754348,3,3.07477,0.00846355,0.0115531,0.00949289,0.00949289,0.00571166,1.66202,0.117176,0.00140963,0.0614718,0.154257,1,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,2.946091,0.00563444,0.00517948,0.0809102,25,2.956017,-0.00992584,raw;shoulder,2,A,2213.11,1,-0.0355459,0.00482667,0.00517948,,,0,0.00429186,0.00562613,0.00660937,0.00562613,0.0042947,1.31002,0.136243,0.000345618,0.0809102,0.0280467,1,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,3.072302,2.7613,2.7613,0,28,3.063378,0.00892345,matched;micro;raw;shoulder,4,A,2425.03,1,-0.0214296,0.0133887,0.00655842,w2:2.03815;w3:2.7613,3,2.7613,0.00878516,0.0113914,0.0079699,0.0079699,0.00357928,2.22668,0.0679032,0.00137812,0,0.12621,1,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,3.114372,0.0111379,5.86738,0.250895,29,3.112970,0.00140229,matched;raw;residual,3,A,2317.07,1,-0.0190012,0.0103727,0.0154087,w5:4.63428;w8:5.86738,8,5.86738,0.00714069,0.0113876,0.00903998,0.00903998,0.00808111,1.11866,0.0420352,0.000219091,0.250895,0.0420701,0,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,3.142419,0.010508,0.014591,0.178296,30,3.137913,0.00450529,bump,1,A,2106.89,1,-0.0244938,0.00630346,0.014591,,,0,0.00366866,0.00615464,0.00811068,0.00615464,0.00895738,0.687103,0.015048,-0.00150947,0.178296,0.0280467,0,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,3.198512,1.35264,1.35264,0,32,3.189515,0.00899738,matched;micro;raw;shoulder,4,A,2481.73,1,-0.017295,0.00864131,0.0211455,w2:1.35264;w3:0.74047,2,1.35264,0.00885188,0.00814363,0.00908231,0.00814363,0.00101345,8.03556,-0.0476817,0.0022388,0,0.462771,1,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,3.268629,0.00130559,0.00130559,0.0119755,,,,raw,1,C,100.001,0,-0.0291854,-0.00732959,0.00130559,,,0,-0.0041855,-0.0023444,0.000717649,-0.0023444,0.00551662,-0.42497,-0.0370576,-0.000288092,0.0119755,0.0280467,1,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,3.296676,0.429647,0.429647,0,35,3.296676,0,matched;shoulder,2,B,1200.43,1,-0.0322378,-0.00960583,0.00166072,w2:0.429647,2,0.429647,-0.00572671,-0.00194067,0.00169055,-0.00194067,0.00614623,-0.315749,-0.016999,0.000324099,0,0.0981636,1,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,3.324722,0.000311052,0.000311052,0.00813213,,,,raw,1,C,100,0,-0.0323059,-0.0131552,0.000311052,,,0,-0.00936606,-0.003501,-0.00161266,-0.003501,0.0080741,-0.433609,0.00825001,-7.96382e-06,0.00813213,0.0280467,0,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,3.394839,0.00146032,0.00146032,0,36,3.387777,0.00706219,raw;shoulder,2,B,1200,1,-0.0278659,-0.0106674,0.00146032,,,0,-0.00279012,0.0029306,-0.00129296,-0.00129296,0.00421741,-0.306576,0.0595676,0.000837109,0,0.0560935,1,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,3.450933,2.0622,2.0622,0,38,3.451904,-0.000970707,matched,1,A,2117.85,1,-0.019067,-0.0036529,0,w2:1.7706;w3:2.0622;w5:0.709143,3,2.0622,0.00490278,0.00674247,0.00566557,0.00566557,0.00358875,1.5787,0.0904321,0.000540517,0,0.0280467,0,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,3.478980,0.00918546,0.00918546,0.046439,39,3.483751,-0.00477137,micro;raw;shoulder,3,A,2328.79,1,-0.0130676,-0.00128659,0.00918546,,,0,0.00605123,0.0063815,0.00747238,0.0063815,0.00221725,2.87811,0.100738,0.0023296,0.046439,0.182304,1,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,3.577143,0.44977,0.44977,0,42,3.575444,0.00169881,matched;raw;shoulder,3,B,1303.56,1,-0.00957949,0.000398198,0.0023479,w2:0.44977,2,0.44977,0.00127302,0.00394054,0.00140627,0.00140627,0.00451928,0.311171,0.0841466,0.00124434,0,0.0841402,1,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,3.605190,0.00151657,0.000266666,0.00798418,43,3.614953,-0.0097635,raw,1,B,1104.32,1,-0.00650215,0.000571763,0.000266666,,,0,0.00109491,0.00343542,0.00211194,0.00211194,0.00489287,0.431637,0.0746678,-0.000490634,0.00798418,0.0280467,0,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,3.661283,0.00467927,2.01999,0.0585217,45,3.661283,3.07218e-07,matched;micro;raw;residual;shoulder,5,A,2528.37,1,0.00442759,0.0078341,0.00733038,w2:1.57325;w3:1.92671;w5:2.01999;w8:0.325606,5,2.01999,0.00883782,0.00952942,0.0104778,0.00952942,0.00361763,2.63416,0.0676217,0.00173899,0.0585217,0.210351,1,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,3.731400,0.00198117,0.00194979,0,47,3.742212,-0.0108113,micro;raw;shoulder,3,B,1300,1,-0.000407765,0.00198117,0.00194979,,,0,-0.00206078,-0.000611647,0.00146452,-0.000611647,0.00309061,-0.197905,0.0522883,7.74491e-05,0,0.0701169,1,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,3.871634,0.00672286,3.97444,0,51,3.875309,-0.00367457,matched;micro;raw;residual;shoulder,5,A,2538.5,1,0.0114695,0.00913133,0.0103937,w2:1.05968;w3:1.89605;w5:3.33469;w8:3.97444,8,3.97444,0.00757056,0.00863152,0.00987609,0.00863152,0.00250092,3.45134,0.0245798,0.000978098,0,0.673122,1,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,3.899681,0.00678942,0.00433846,0.120379,52,3.915661,-0.0159802,bump,1,A,2125.7,1,0.00820464,0.00704427,0.00433846,,,0,0.00525359,0.00750469,0.00687675,0.00687675,0.00267633,2.56947,0.0179034,-0.000435387,0.120379,0.0280467,0,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,3.927728,0.00663687,0.00252888,0.0144555,52,3.915661,0.0120666,micro;raw;shoulder,3,A,2316,1,0.010135,0.00663687,0.00252888,,,0,0.00437538,0.00497103,0.0057122,0.00497103,0.00310801,1.59942,0.00836171,0.000714994,0.0144555,0.0560935,1,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,3.997844,0.000344853,0.000344853,0.00862725,,,,raw,1,C,100,0,0.00389678,-0.0021045,0.000344853,,,0,-0.00520227,-0.00409934,-0.00294477,-0.00409934,0.00154509,-2.65314,-0.00763842,-0.000792058,0.00862725,0.0280467,0,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,4.025891,0.000637581,0.000637581,0.0102988,,,,raw,1,C,100.001,0,0.00491194,-0.00140733,0.000637581,,,0,-0.00345192,5.82349e-05,-0.00139617,-0.00139617,0.00270263,-0.516598,0.000890131,-0.000222347,0.0102988,0.0280467,1,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,4.053938,0.618616,0.618616,0,56,4.051760,0.00217777,matched;micro;raw;shoulder,4,B,1401.8,1,0.00785774,0.000362843,0.00483303,w2:0.618616,2,0.618616,-0.000444571,0.00226862,0.000447663,0.000447663,0.00380154,0.117758,0.00923334,0.000902267,0,0.0981636,1,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,4.152102,0.74119,0.74119,0.0396999,59,4.142398,0.00970321,matched;micro;raw;shoulder,4,A,2416.5,1,0.0122028,0.00215197,0.002672,w2:0.74119,2,0.74119,0.00282451,0.00332717,0.00401748,0.00332717,0.0021119,1.57544,0.0332616,0.00131202,0.0396999,0.0981636,1,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,4.180148,0.00397125,0.00397125,0.0201616,60,4.178640,0.00150869,raw,1,B,1105.53,1,0.0123404,0.000203104,0.00397125,,,0,0.000543302,0.00118282,0.00212668,0.00118282,0.00213941,0.552873,0.0343348,4.3917e-05,0.0201616,0.0280467,0,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,4.208195,0.367722,0.367722,0,,,,matched,1,C,100.368,0,0.00841759,-0.00181959,0,w5:0.367722,5,0.367722,-0.0017658,-0.000838606,-0.000778804,-0.000838606,0.00244531,-0.342945,0.035024,-0.00166596,0,0.0280467,0,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,4.250265,1.13108,1.13108,0.0423264,62,4.247201,0.00306447,matched;micro;raw;shoulder,4,A,2424.77,1,0.0184798,0.0038211,0.00919824,w2:1.13108;w3:0.640587,2,1.13108,0.00492084,0.0057933,0.00692185,0.0057933,0.00245199,2.36269,0.028874,0.00231476,0.0423264,0.0981636,1,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,4.348429,1.04728,1.04728,0.0429468,65,4.365336,-0.0169072,bump;matched;micro;raw;shoulder,5,A,2521.31,1,0.0206726,0.00327443,0.00970676,w2:1.04728;w3:0.502937,2,1.04728,0.00466149,0.00661846,0.00555859,0.00555859,0.00274458,2.0253,0.012907,0.0020176,0.0429468,0.196327,1,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,4.432569,0.75535,0.75535,0.04268,67,4.432672,-0.000103179,matched;micro;raw;shoulder,4,A,2412.94,1,0.0183908,0.00232761,0.00667543,w2:0.75535,2,0.75535,0.00220996,0.00336191,0.00399431,0.00336191,0.00276051,1.21786,0.0194147,0.00191457,0.04268,0.0841402,1,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,4.502686,0.000533314,0.898936,0,69,4.509138,-0.00645216,matched;raw;residual,3,B,1302.95,1,0.0168216,-0.000372736,0.00250055,w8:0.898936,8,0.898936,-0.00038366,0.00166902,0.000495967,0.000495967,0.00242278,0.20471,0.00326884,-5.38649e-05,0,0.0420701,0,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,4.544756,1.38771,1.38771,0.0735208,70,4.532140,0.0126158,bump;matched;micro;raw;shoulder,5,A,2538.63,1,0.0201028,0.00283745,0.00670458,w2:0.909379;w3:1.38771;w5:1.12501,3,1.38771,0.00438917,0.00526166,0.00443735,0.00443735,0.00119174,3.72343,0.00472802,0.000533538,0.0735208,2.20167,1,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,4.572803,0.00236837,0.00026265,0.0073105,71,4.572750,5.32865e-05,raw;shoulder,2,A,2225.84,1,0.0196407,0.00175522,0.00026265,,,0,0.00294581,0.00302362,0.00333027,0.00302362,0.00116996,2.58437,0.00191879,0.000796188,0.0073105,0.0280467,1,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,4.642920,0.0024612,0.0024612,0,73,4.634258,0.0086618,micro;raw;shoulder,3,B,1300,1,0.0174905,-0.00226628,0.0024612,,,0,-0.00209451,0.00038121,-0.000297514,-0.000297514,0.00228003,-0.130487,0.00719241,0.000246202,0,0.0701169,1,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,4.713037,0.000455543,0.000455543,0.0130413,,,,raw;shoulder,2,C,200,0,0.0170856,-0.00240246,0.000455543,,,0,-0.00176713,0.000103861,-0.00159444,-0.00159444,0.00161958,-0.984476,0.0172849,-0.000317245,0.0130413,0.0420701,1,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,4.755107,0.439189,0.439189,0.0116045,76,4.744009,0.0110982,matched;micro;raw;shoulder,4,A,2411.51,1,0.0208656,-0.000162439,0.00257693,w2:0.439189;w3:0.325182,2,0.439189,0.000492938,0.00128702,0.00140999,0.00128702,0.00116232,1.10728,0.0365847,0.000600114,0.0116045,0.140234,1,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,4.825224,0.00544303,0.00544303,0,79,4.849123,-0.0238994,micro;raw;shoulder,3,B,1304.86,1,0.0229848,-0.000167102,0.00544303,,,0,-0.000119116,0.000472694,0.00180506,0.000472694,0.000973751,0.485436,0.0305166,0.000386527,0,0.0420701,1,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,4.867294,1.68095,1.68095,0,80,4.868031,-0.000737389,matched,1,A,2121.05,1,0.0222065,0.000557957,0,w8:1.68095,8,1.68095,0.000957236,0.00162956,0.00144835,0.00144835,0.000747792,1.93684,0.0195533,-0.00082615,0,0.0280467,0,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,4.895340,1.70497,1.70497,0.0538181,81,4.899852,-0.00451147,matched;micro;raw;shoulder,4,A,2493.48,1,0.0294321,0.0055159,0.0107677,w2:1.29954;w3:1.04642;w5:1.70497,5,1.70497,0.00648603,0.00684383,0.0062379,0.0062379,0.000679757,9.17664,0.0121166,0.00235031,0.0538181,0.350584,1,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,4.923387,0.00136808,0.0040302,0.187408,82,4.935690,-0.0123025,bump;residual,2,A,2211.49,1,0.0235607,0.00102013,0.0040302,,,0,0.0023537,0.00340214,0.00198453,0.00198453,0.00172751,1.14878,0.00403761,-0.000647366,0.187408,0.0280467,0,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,4.979481,0.00335496,0.00335496,0.0389953,83,4.966939,0.0125417,micro;raw;shoulder,3,A,2304.5,1,0.0243722,-0.000217814,0.00335496,,,0,0.000431831,0.0011989,0.00305097,0.0011989,0.00266558,0.449771,0.00731043,0.000504888,0.0389953,0.0841402,1,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,5.007527,0.379629,0.379629,0.00847482,84,4.996627,0.0109007,matched;raw,2,B,1200.38,1,0.0228162,-0.00165434,0.000105373,w2:0.379629,2,0.379629,-0.00155698,-0.000394129,0.00249145,-0.000394129,0.00522394,-0.0754468,0.01361,-6.33661e-05,0.00847482,0.0280467,1,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,5.035574,0.00181652,0.00181652,0.0109925,85,5.023801,0.011773,raw;shoulder,2,B,1200,1,0.0239542,-0.00267198,0.00181652,,,0,-0.00353253,-0.00167532,0.00160221,-0.00167532,0.00307149,-0.545441,0.0181838,0.000540882,0.0109925,0.0280467,1,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,5.133738,1.35532,1.35532,0,88,5.127808,0.00593002,matched;micro;raw;shoulder,4,A,2422.82,1,0.0312509,0.00370217,0.00277031,w2:1.35532;w8:0.235272,2,1.35532,0.00483732,0.00682328,0.00542504,0.00542504,0.00252718,2.14667,0.0281735,0.00120204,0,0.238397,1,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,5.161785,1.9467,1.9467,0,89,5.160655,0.00112984,matched;micro;raw,3,A,2330.37,1,0.0291253,0.00360279,0.00437202,w3:1.89242;w5:1.9467,5,1.9467,0.0049381,0.00629405,0.00510442,0.00510442,0.00179588,2.84229,0.0287323,9.00265e-05,0,0.0280467,0,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,5.203855,0.00352326,0.00077189,0.00778988,90,5.188890,0.0149648,bump;raw;shoulder,3,A,2315.34,1,0.0312391,0.00247085,0.00077189,,,0,0.00257674,0.00430063,0.00354651,0.00354651,0.00231209,1.5339,0.0306527,0.000276194,0.00778988,0.0420701,1,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,5.231901,0.00116622,0.00116622,0.0538097,,,,raw,1,C,100.001,0,0.02874,0.00022396,0.00116622,,,0,-0.000938955,-0.00100119,0.000568153,-0.00100119,0.00342024,-0.292725,0.0235801,-0.000495478,0.0538097,0.0280467,1,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,5.259948,0.00059357,0.00059357,0.0125879,92,5.248253,0.0116954,micro;raw;shoulder,3,B,1300,1,0.0282599,0.000110477,0.00059357,,,0,-0.00242717,-0.00117579,-0.000889903,-0.00117579,0.00133469,-0.880942,0.0142253,9.80928e-05,0.0125879,0.0560935,1,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,5.344088,0.464281,0.464281,0,94,5.329199,0.0148895,matched;micro;raw;shoulder,4,B,1402.03,1,0.0337749,0.00473745,0.00241657,w2:0.464281;w3:0.286775,2,0.464281,-0.0016497,0.000705841,0.00137351,0.000705841,0.00451589,0.156302,0.0570516,0.000602338,0,0.12621,1,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,5.372135,0.00605949,0.000840039,0.0233195,,,,raw,1,C,100.001,0,0.0332698,0.00573118,0.000840039,,,0,-0.0022367,-0.000885258,0.00115064,-0.000885258,0.00286066,-0.309459,0.0592681,0.000225561,0.0233195,0.0280467,1,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,5.470299,2.96757,2.96757,0.0638932,98,5.468507,0.00179192,matched;micro;raw;shoulder,4,A,2474.79,1,0.0477088,0.0264726,0.0111023,w2:2.96757;w3:1.95429,2,2.96757,0.0105667,0.0108664,0.0107243,0.0107243,0.00149346,7.18082,0.0282418,0.00182903,0.0638932,0.252421,1,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,5.498346,1.65678,1.65678,0,99,5.499076,-0.000730293,bump;matched,2,A,2252.45,1,0.0430399,0.0262968,0.00345273,w5:1.65678,5,1.65678,0.00622492,0.00787544,0.00737754,0.00737754,0.00145244,5.07942,0.0188102,0.000637077,0,0.0280467,0,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,5.582486,0.612812,0.612812,0.0409154,101,5.584541,-0.00205532,matched;micro;raw;shoulder,4,B,1403.51,1,0.0418638,0.0271876,0.00515107,w2:0.612812,2,0.612812,-0.0013672,0.00188324,0.0012363,0.0012363,0.00427138,0.289438,0.000398183,0.00101642,0.0409154,0.0841402,1,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,5.652603,0.026853,0.000819568,0.0156325,,,,raw,1,C,100.001,0,0.039494,0.0263751,0.000819568,,,0,-0.00299305,-0.000828417,-0.00230585,-0.00230585,0.00159595,-1.44481,0.0232927,-0.000365408,0.0156325,0.0701169,0,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,5.722720,0.0314281,1.23247,0,105,5.722733,-1.31331e-05,matched;micro;raw;residual;shoulder,5,A,2515.8,1,0.0444783,0.0327015,0.0456401,w2:1.23247,2,1.23247,0.001033,0.00202743,0.00129876,0.00129876,0.000894417,1.45207,0.0365456,0.000423766,0,1.02371,1,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,5.764790,14.8131,14.8131,0,,,,matched,1,C,114.813,0,0.0440884,0.0275497,0,w3:4.42648;w5:8.06916;w8:14.8131,8,14.8131,-0.000326231,0.000377458,-0.000404969,-0.000404969,0.00157463,-0.257183,0.0356835,-0.000494646,0,0.0280467,1,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,5.792836,0.0230976,0.000725498,0.0111638,107,5.805716,-0.0128801,raw;shoulder,2,A,2208.07,1,0.0469873,0.0225647,0.000725498,,,0,0.00112485,0.00186277,0.00133526,0.00133526,0.00165429,0.807152,0.0343921,0.000504453,0.0111638,0.0701169,1,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,5.848930,0.00260789,0.00260789,0,108,5.840394,0.00853631,micro;raw;shoulder,3,B,1300.48,1,0.0491735,0.00186765,0.00260789,,,0,-0.000275628,0.000122127,0.00219043,0.000122127,0.00253698,0.0481387,0.0450535,0.000346048,0,0.0560935,1,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,5.989164,0.704002,0.704002,0,112,5.994099,-0.00493493,matched;shoulder,2,B,1204.09,1,0.0590342,-0.057334,0.00175481,w2:0.704002;w3:0.665273,2,0.704002,0.00101331,0.00284145,0.000925493,0.000925493,0.00273146,0.338827,0.0884605,0.000538168,0,0.0280467,1,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,6.017210,0.00110081,0.00110081,0.0104579,113,6.026880,-0.00966913,micro;raw,2,A,2209.64,1,0.0612318,-0.0688531,0.00110081,,,0,0.000718444,0.00180429,0.00122082,0.00122082,0.00126709,0.963483,0.0990182,0.00049785,0.0104579,0.0841402,0,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,6.045257,0.000460187,0.000460187,0.00989488,,,,raw,1,C,100,0,0.0612501,-0.0820974,0.000460187,,,0,-0.00187748,-0.00109065,-0.00133207,-0.00133207,0.000831021,-1.60293,0.105216,-0.000986995,0.00989488,0.0280467,0,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,6.101351,0.337724,0.337724,0.0090255,115,6.096070,0.00528066,matched;raw;shoulder,3,A,2307.13,1,0.0694164,-0.0996635,0.00158893,w2:0.337724,2,0.337724,0.000142809,0.000921915,0.000869606,0.000869606,0.00128067,0.679024,0.106288,0.000498473,0.0090255,0.378631,1,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,6.171467,0.000956799,0.000956799,0.0469425,,,,shoulder,1,C,100.001,0,0.0768399,-0.121411,0.000956799,,,0,-0.00416522,-0.00250734,0.00271632,-0.00250734,0.00470152,-0.533305,0.167837,0.00046042,0.0469425,0.0701169,1,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,6.283654,0.464803,0.464803,0.0412402,121,6.299976,-0.0163218,matched;shoulder,2,B,1200.47,1,0.100432,-0.137506,0.0017679,w2:0.464803,2,0.464803,-0.0221279,-0.00693269,0.000913056,-0.00693269,0.0203916,-0.339978,0.482296,0.000362153,0.0412402,0.182304,1,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,6.367795,0.00248073,0.00248073,0.0359999,,,,shoulder,1,C,100.002,0,0.152767,-0.111963,0.00248073,,,0,-0.0485533,-0.0214099,-0.0020694,-0.0214099,0.0417533,-0.512771,1.08135,-0.00041314,0.0359999,0.0841402,1,0
10.4GPa,Data/Cell_14_integrated/10p4GPa.xy,6.451935,0.000358732,0.000358732,0.0219999,,,,shoulder,1,C,100,0,0.266149,-0.0177117,0.000358732,,,0,-0.029817,0.00475281,-0.0219999,-0.0219999,0.0353734,-0.621933,1.46872,-0.00292918,0.0219999,0.0841402,1,0
